variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_1814	1.43E-02	4.30E-01	6.54E-01	2.41E-02	5.38E-02	1.90E-02	bad-chisq
group_1781	1.43E-02	4.30E-01	9.83E-01	1.14E-04	5.37E-03	8.99E-04	bad-chisq
ldhA_2~~~ldhA_1~~~ldhA	1.43E-02	4.30E-01	9.89E-01	7.51E-05	5.36E-03	5.92E-04	bad-chisq
group_1667	1.43E-02	4.30E-01	9.96E-01	3.39E-05	6.18E-03	2.32E-04	bad-chisq
group_1653	1.43E-02	5.52E-01	9.78E-01	-1.23E-04	4.39E-03	1.18E-03	bad-chisq
group_1646	1.43E-02	4.30E-01	8.67E-01	8.82E-03	5.27E-02	7.07E-03	bad-chisq
dnaC_1	1.43E-02	5.52E-01	1.20E-01	-9.81E-02	6.30E-02	6.57E-02	bad-chisq
group_1600	1.43E-02	4.30E-01	3.04E-01	6.64E-02	6.45E-02	4.35E-02	bad-chisq
pyrD_1	1.43E-02	4.30E-01	9.91E-01	5.89E-05	5.37E-03	4.64E-04	bad-chisq
adh_2	1.43E-02	5.52E-01	1.33E-01	-8.38E-02	5.57E-02	6.35E-02	bad-chisq
group_1457	1.43E-02	4.30E-01	8.49E-01	1.06E-02	5.52E-02	8.08E-03	bad-chisq
group_1422	1.43E-02	5.52E-01	8.96E-01	-7.03E-04	5.36E-03	5.55E-03	bad-chisq
group_1401	1.43E-02	4.30E-01	9.39E-01	4.09E-04	5.37E-03	3.22E-03	bad-chisq
group_1364	1.43E-02	4.30E-01	9.48E-01	2.64E-04	4.06E-03	2.75E-03	bad-chisq
group_1342	1.43E-02	4.30E-01	9.79E-01	1.41E-04	5.37E-03	1.11E-03	bad-chisq
group_1312	1.43E-02	5.52E-01	5.01E-01	-2.74E-02	4.06E-02	2.85E-02	bad-chisq
group_1304	1.43E-02	5.52E-01	9.58E-01	3.26E-04	6.17E-03	2.23E-03	bad-chisq
group_1241	1.43E-02	4.30E-01	7.20E-01	1.91E-02	5.33E-02	1.52E-02	bad-chisq
group_1190	1.43E-02	4.30E-01	7.93E-01	1.57E-02	5.99E-02	1.11E-02	bad-chisq
group_1189	1.43E-02	4.30E-01	7.93E-01	1.57E-02	5.99E-02	1.11E-02	bad-chisq
group_1168	1.43E-02	4.30E-01	9.85E-01	7.69E-04	4.01E-02	8.11E-04	bad-chisq
group_1144	1.43E-02	4.30E-01	7.83E-01	1.70E-02	6.17E-02	1.17E-02	bad-chisq
chvE	1.43E-02	4.30E-01	9.79E-01	1.41E-04	5.37E-03	1.11E-03	bad-chisq
lytR	1.43E-02	4.79E-02	3.34E-04	-2.28E-01	6.32E-02	1.51E-01	
group_1125	1.43E-02	4.30E-01	9.72E-01	2.15E-04	6.19E-03	1.47E-03	bad-chisq
group_1094	1.43E-02	4.30E-01	8.67E-01	8.82E-03	5.27E-02	7.07E-03	bad-chisq
group_1060	1.43E-02	4.30E-01	7.81E-01	2.10E-02	7.57E-02	1.18E-02	bad-chisq
group_1055	1.43E-02	7.73E-04	5.32E-01	-4.13E-02	6.60E-02	2.64E-02	bad-chisq
group_1001	1.43E-02	4.30E-01	9.64E-01	1.53E-04	3.40E-03	1.91E-03	bad-chisq
xylH_1	1.43E-02	4.30E-01	9.79E-01	1.41E-04	5.37E-03	1.11E-03	bad-chisq
group_947	1.43E-02	4.30E-01	9.95E-01	3.18E-05	5.37E-03	2.51E-04	bad-chisq
purH	1.43E-02	4.30E-01	9.19E-01	7.13E-03	6.98E-02	4.32E-03	bad-chisq
group_911	1.43E-02	5.52E-01	3.54E-01	4.20E-02	4.53E-02	3.92E-02	bad-chisq
spsB	1.43E-02	5.52E-01	9.30E-01	-4.70E-04	5.36E-03	3.71E-03	bad-chisq
group_872	1.43E-02	5.52E-01	5.93E-01	4.12E-02	7.70E-02	2.26E-02	bad-chisq
group_819	1.43E-02	4.30E-01	8.67E-01	8.82E-03	5.27E-02	7.07E-03	bad-chisq
group_779	1.43E-02	4.30E-01	7.12E-01	1.99E-02	5.39E-02	1.56E-02	bad-chisq
group_719	1.43E-02	4.30E-01	8.67E-01	8.82E-03	5.27E-02	7.07E-03	bad-chisq
group_691	1.43E-02	5.52E-01	9.36E-01	4.97E-04	6.19E-03	3.40E-03	bad-chisq
pyrC_2	1.43E-02	4.30E-01	4.52E-01	4.71E-02	6.26E-02	3.18E-02	bad-chisq
gdh_2~~~gdh	1.43E-02	4.30E-01	9.90E-01	7.06E-05	5.37E-03	5.56E-04	bad-chisq
group_671	1.43E-02	5.52E-01	9.30E-01	-4.70E-04	5.36E-03	3.71E-03	bad-chisq
group_660	1.43E-02	4.30E-01	1.46E-01	1.07E-01	7.33E-02	6.15E-02	bad-chisq
group_585	1.43E-02	5.52E-01	1.33E-01	-8.38E-02	5.57E-02	6.35E-02	bad-chisq
ppdK_2~~~ppdK	1.43E-02	4.30E-01	3.45E-01	5.10E-02	5.40E-02	3.99E-02	bad-chisq
group_553	1.43E-02	4.30E-01	9.95E-01	3.18E-05	5.37E-03	2.51E-04	bad-chisq
sasA_5	1.43E-02	4.30E-01	7.83E-01	1.70E-02	6.17E-02	1.17E-02	bad-chisq
group_525	1.43E-02	4.30E-01	9.85E-01	7.69E-04	4.01E-02	8.11E-04	bad-chisq
group_500	1.43E-02	4.30E-01	9.85E-01	7.69E-04	4.01E-02	8.11E-04	bad-chisq
group_415	1.43E-02	4.30E-01	4.01E-01	5.82E-02	6.93E-02	3.55E-02	bad-chisq
pknD_3~~~pknD_1	1.43E-02	4.30E-01	4.01E-01	5.82E-02	6.93E-02	3.55E-02	bad-chisq
group_385	1.43E-02	4.30E-01	7.83E-01	1.70E-02	6.17E-02	1.17E-02	bad-chisq
group_362	1.43E-02	5.52E-01	9.30E-01	-4.70E-04	5.36E-03	3.71E-03	bad-chisq
xylB_3	1.43E-02	4.30E-01	9.79E-01	1.41E-04	5.37E-03	1.11E-03	bad-chisq
patA_3~~~patA_1~~~patA_2	1.43E-02	4.30E-01	7.83E-01	1.70E-02	6.17E-02	1.17E-02	bad-chisq
xylG_1	1.43E-02	4.30E-01	9.79E-01	1.41E-04	5.37E-03	1.11E-03	bad-chisq
group_298	1.43E-02	7.73E-04	1.50E-01	-9.75E-02	6.76E-02	6.09E-02	bad-chisq
group_285	1.43E-02	4.30E-01	9.85E-01	7.69E-04	4.01E-02	8.11E-04	bad-chisq
fucK	1.43E-02	4.30E-01	7.93E-01	1.57E-02	5.99E-02	1.11E-02	bad-chisq
group_209	1.43E-02	4.30E-01	2.10E-01	7.95E-02	6.33E-02	5.30E-02	bad-chisq
ytbE	1.43E-02	4.30E-01	7.74E-01	2.10E-02	7.30E-02	1.22E-02	bad-chisq
aspS1~~~aspS~~~aspS_1	1.43E-02	5.52E-01	9.13E-01	6.77E-04	6.17E-03	4.64E-03	bad-chisq
group_150	1.43E-02	4.30E-01	9.85E-01	7.69E-04	4.01E-02	8.11E-04	bad-chisq
group_131	1.43E-02	4.30E-01	9.85E-01	7.69E-04	4.01E-02	8.11E-04	bad-chisq
pknD_3~~~pknD_2	1.43E-02	4.30E-01	4.01E-01	5.82E-02	6.93E-02	3.55E-02	bad-chisq
group_87	1.43E-02	4.79E-02	3.34E-04	-2.28E-01	6.32E-02	1.51E-01	
group_72	1.43E-02	4.30E-01	9.70E-01	2.04E-04	5.35E-03	1.61E-03	bad-chisq
group_41	1.43E-02	4.30E-01	7.83E-01	1.70E-02	6.17E-02	1.17E-02	bad-chisq
group_35	1.43E-02	4.30E-01	5.67E-01	2.84E-02	4.96E-02	2.42E-02	bad-chisq
group_25	1.43E-02	4.30E-01	8.26E-01	1.61E-02	7.33E-02	9.30E-03	bad-chisq
group_17	1.43E-02	5.52E-01	7.79E-01	1.64E-02	5.86E-02	1.19E-02	bad-chisq
group_8	1.43E-02	4.30E-01	4.01E-01	5.82E-02	6.93E-02	3.55E-02	bad-chisq
group_4373	1.25E-02	4.59E-01	7.87E-02	-1.12E-01	6.37E-02	7.43E-02	bad-chisq
group_4372	1.25E-02	4.59E-01	6.62E-02	-1.22E-01	6.65E-02	7.76E-02	bad-chisq
group_4342	1.25E-02	4.59E-01	4.62E-01	-5.97E-02	8.11E-02	3.11E-02	bad-chisq
group_4335	1.25E-02	4.59E-01	4.62E-01	-5.97E-02	8.11E-02	3.11E-02	bad-chisq
group_4316	1.25E-02	4.59E-01	4.62E-01	-5.97E-02	8.11E-02	3.11E-02	bad-chisq
group_4140	1.25E-02	4.61E-01	5.20E-01	2.91E-02	4.52E-02	2.72E-02	bad-chisq
group_3930	1.25E-02	4.61E-01	7.85E-01	1.60E-02	5.87E-02	1.15E-02	bad-chisq
group_3915	1.25E-02	4.61E-01	4.81E-01	3.80E-02	5.40E-02	2.98E-02	bad-chisq
group_3838	1.25E-02	4.59E-01	2.84E-01	7.18E-02	6.69E-02	4.53E-02	bad-chisq
group_3800	1.25E-02	4.61E-01	9.93E-01	4.88E-05	5.37E-03	3.84E-04	bad-chisq
group_3699	1.25E-02	4.61E-01	3.76E-01	3.68E-02	4.15E-02	3.75E-02	bad-chisq
group_3680	1.25E-02	4.61E-01	9.94E-01	3.89E-05	5.39E-03	3.05E-04	bad-chisq
group_3615	1.25E-02	4.61E-01	8.87E-01	6.20E-03	4.35E-02	6.04E-03	bad-chisq
group_3594	1.25E-02	4.61E-01	9.74E-01	1.77E-04	5.37E-03	1.39E-03	bad-chisq
ptsH_1	1.25E-02	4.61E-01	4.81E-01	3.80E-02	5.40E-02	2.98E-02	bad-chisq
group_3527	1.25E-02	4.61E-01	7.52E-01	2.18E-02	6.88E-02	1.34E-02	bad-chisq
celA	1.25E-02	4.61E-01	4.81E-01	3.80E-02	5.40E-02	2.98E-02	bad-chisq
group_3383	1.25E-02	4.61E-01	8.87E-01	6.20E-03	4.35E-02	6.04E-03	bad-chisq
celD	1.25E-02	4.61E-01	4.81E-01	3.80E-02	5.40E-02	2.98E-02	bad-chisq
group_3136	1.25E-02	4.61E-01	6.99E-01	2.96E-02	7.63E-02	1.64E-02	bad-chisq
group_3043	1.25E-02	4.61E-01	6.37E-01	2.08E-02	4.40E-02	2.00E-02	bad-chisq
sigW	1.25E-02	4.61E-01	7.78E-01	1.78E-02	6.31E-02	1.19E-02	bad-chisq
group_2901	1.25E-02	4.61E-01	5.90E-01	2.77E-02	5.15E-02	2.28E-02	bad-chisq
group_2896	1.25E-02	4.61E-01	3.76E-01	3.68E-02	4.15E-02	3.75E-02	bad-chisq
group_2891	1.25E-02	4.59E-01	9.73E-01	1.81E-04	5.35E-03	1.43E-03	bad-chisq
group_2867	1.25E-02	4.61E-01	7.78E-01	1.78E-02	6.31E-02	1.19E-02	bad-chisq
group_2859	1.25E-02	4.61E-01	6.27E-01	4.47E-02	9.21E-02	2.05E-02	bad-chisq
group_2837	1.25E-02	4.61E-01	9.48E-01	5.08E-03	7.87E-02	2.73E-03	bad-chisq
group_2762	1.25E-02	4.59E-01	1.07E-01	-1.05E-01	6.51E-02	6.82E-02	bad-chisq
group_2725	1.25E-02	4.61E-01	7.78E-01	1.78E-02	6.31E-02	1.19E-02	bad-chisq
group_2664	1.25E-02	4.61E-01	8.81E-01	8.17E-03	5.46E-02	6.32E-03	bad-chisq
group_2644	1.25E-02	4.61E-01	7.84E-01	2.22E-02	8.11E-02	1.16E-02	bad-chisq
sigI7	1.25E-02	4.61E-01	9.94E-01	3.89E-05	5.39E-03	3.05E-04	bad-chisq
group_2592	1.25E-02	2.28E-07	8.51E-01	-1.39E-02	7.36E-02	7.97E-03	bad-chisq
group_2412	1.25E-02	4.61E-01	9.94E-01	3.89E-05	5.39E-03	3.05E-04	bad-chisq
group_2408	1.25E-02	4.59E-01	8.52E-01	1.27E-02	6.80E-02	7.92E-03	bad-chisq
pyrB_2	1.25E-02	4.61E-01	9.23E-01	6.88E-03	7.08E-02	4.11E-03	bad-chisq
group_2345	1.25E-02	4.59E-01	8.98E-01	-6.86E-04	5.36E-03	5.42E-03	bad-chisq
group_2299	1.25E-02	2.65E-02	9.03E-01	-6.56E-04	5.36E-03	5.17E-03	bad-chisq
group_2295	1.25E-02	4.59E-01	9.92E-01	-5.89E-04	5.87E-02	4.25E-04	bad-chisq
group_2229	1.25E-02	2.28E-07	2.98E-02	-1.09E-01	5.00E-02	9.17E-02	bad-chisq
group_2206	1.25E-02	2.65E-02	9.30E-01	-5.41E-04	6.18E-03	3.71E-03	bad-chisq
IntTn_1~~~xerC_4~~~xerC_9~~~xerC_1~~~xerC_3	1.25E-02	4.61E-01	9.71E-01	1.92E-04	5.36E-03	1.52E-03	bad-chisq
group_2161	1.25E-02	4.61E-01	9.78E-01	1.05E-04	3.80E-03	1.16E-03	bad-chisq
group_2157	1.25E-02	4.61E-01	9.63E-01	2.48E-04	5.36E-03	1.96E-03	bad-chisq
group_2149	1.25E-02	4.61E-01	6.43E-01	2.66E-02	5.74E-02	1.96E-02	bad-chisq
group_2112	1.25E-02	4.61E-01	9.55E-01	2.46E-04	4.38E-03	2.38E-03	bad-chisq
group_2076	1.25E-02	4.59E-01	9.90E-01	-5.57E-05	4.38E-03	5.39E-04	bad-chisq
group_2064	1.25E-02	2.65E-02	9.46E-01	-4.21E-04	6.19E-03	2.88E-03	bad-chisq
group_2062	1.25E-02	4.61E-01	7.82E-01	1.43E-02	5.17E-02	1.17E-02	bad-chisq
group_2005	1.25E-02	4.61E-01	9.87E-01	9.64E-04	6.00E-02	6.80E-04	bad-chisq
group_1994	1.25E-02	4.59E-01	8.51E-01	9.94E-03	5.30E-02	7.93E-03	bad-chisq
group_1989	1.25E-02	4.61E-01	2.24E-01	7.87E-02	6.46E-02	5.14E-02	bad-chisq
group_1979	1.25E-02	4.59E-01	4.53E-01	3.79E-02	5.04E-02	3.18E-02	bad-chisq
group_1957	1.25E-02	4.61E-01	8.60E-01	9.61E-03	5.46E-02	7.45E-03	bad-chisq
group_1947	1.25E-02	4.61E-01	6.09E-02	1.30E-01	6.92E-02	7.92E-02	bad-chisq
group_1936	1.25E-02	4.61E-01	9.73E-01	2.12E-04	6.19E-03	1.45E-03	bad-chisq
group_1928	1.25E-02	4.61E-01	9.72E-01	1.92E-04	5.36E-03	1.51E-03	bad-chisq
group_1915	1.25E-02	4.59E-01	1.50E-01	-9.08E-02	6.30E-02	6.08E-02	bad-chisq
group_1912	1.25E-02	4.59E-01	1.96E-01	8.82E-02	6.82E-02	5.46E-02	bad-chisq
group_1895	1.25E-02	2.65E-02	9.96E-01	-2.28E-04	5.08E-02	1.90E-04	bad-chisq
group_1891	1.25E-02	4.61E-01	4.67E-01	3.65E-02	5.01E-02	3.08E-02	bad-chisq
group_1855	1.25E-02	4.61E-01	3.47E-01	5.79E-02	6.15E-02	3.98E-02	bad-chisq
group_1824	1.25E-02	2.65E-02	8.52E-01	-1.16E-03	6.19E-03	7.90E-03	bad-chisq
ravA	1.25E-02	4.59E-01	8.95E-01	-7.05E-04	5.36E-03	5.56E-03	bad-chisq
group_1760	1.25E-02	4.61E-01	9.36E-01	4.28E-04	5.34E-03	3.39E-03	bad-chisq
group_1738	1.25E-02	2.65E-02	3.51E-01	6.57E-02	7.05E-02	3.94E-02	bad-chisq
group_1689	1.25E-02	4.61E-01	3.63E-01	5.70E-02	6.26E-02	3.85E-02	bad-chisq
group_1673	1.25E-02	4.61E-01	7.85E-01	1.60E-02	5.87E-02	1.15E-02	bad-chisq
group_1665	1.25E-02	4.61E-01	6.72E-01	2.63E-02	6.21E-02	1.79E-02	bad-chisq
topB~~~topB_1	1.25E-02	4.61E-01	9.94E-01	3.97E-05	5.38E-03	3.13E-04	bad-chisq
group_1629	1.25E-02	4.61E-01	9.85E-01	1.03E-04	5.37E-03	8.11E-04	bad-chisq
group_1585	1.25E-02	4.61E-01	7.66E-01	1.82E-02	6.12E-02	1.26E-02	bad-chisq
group_1578	1.25E-02	4.61E-01	7.52E-01	1.88E-02	5.95E-02	1.34E-02	bad-chisq
group_1555	1.25E-02	4.59E-01	7.53E-01	1.67E-02	5.30E-02	1.33E-02	bad-chisq
group_1548	1.25E-02	4.61E-01	7.98E-01	1.46E-02	5.68E-02	1.08E-02	bad-chisq
group_1545	1.25E-02	4.61E-01	9.94E-01	3.89E-05	5.39E-03	3.05E-04	bad-chisq
group_1464	1.25E-02	4.61E-01	9.83E-01	1.02E-03	4.78E-02	9.06E-04	bad-chisq
group_1441	1.25E-02	4.61E-01	3.76E-01	3.68E-02	4.15E-02	3.75E-02	bad-chisq
group_1395	1.25E-02	4.61E-01	6.25E-01	2.58E-02	5.26E-02	2.07E-02	bad-chisq
lepA_2~~~lepA_1~~~lepA	1.25E-02	4.61E-01	8.47E-01	1.31E-02	6.79E-02	8.16E-03	bad-chisq
group_1329	1.25E-02	4.61E-01	9.45E-01	3.68E-04	5.36E-03	2.91E-03	bad-chisq
group_1248	1.25E-02	4.61E-01	6.30E-01	2.82E-02	5.85E-02	2.04E-02	bad-chisq
group_1244	1.25E-02	4.59E-01	9.90E-01	-5.57E-05	4.38E-03	5.39E-04	bad-chisq
xerC_6	1.25E-02	4.59E-01	1.43E-01	6.82E-02	4.65E-02	6.19E-02	bad-chisq
group_1186	1.25E-02	4.59E-01	6.09E-01	-2.79E-02	5.46E-02	2.16E-02	bad-chisq
group_1178	1.25E-02	4.61E-01	9.23E-01	6.88E-03	7.08E-02	4.11E-03	bad-chisq
group_1072	1.25E-02	4.59E-01	8.68E-01	-1.03E-03	6.18E-03	7.06E-03	bad-chisq
group_1063	1.25E-02	4.61E-01	8.35E-01	1.13E-02	5.42E-02	8.79E-03	bad-chisq
group_1044	1.25E-02	4.61E-01	3.86E-01	4.58E-02	5.28E-02	3.67E-02	bad-chisq
group_1037	1.25E-02	4.61E-01	9.94E-01	3.89E-05	5.39E-03	3.05E-04	bad-chisq
group_1027	1.25E-02	4.59E-01	9.11E-01	6.96E-04	6.19E-03	4.76E-03	bad-chisq
mutS_2	1.25E-02	4.61E-01	9.85E-01	1.03E-04	5.37E-03	8.11E-04	bad-chisq
group_1019	1.25E-02	4.61E-01	8.81E-01	8.17E-03	5.46E-02	6.32E-03	bad-chisq
group_919	1.25E-02	4.61E-01	7.84E-01	2.22E-02	8.11E-02	1.16E-02	bad-chisq
ssb	1.25E-02	4.59E-01	8.95E-01	-7.05E-04	5.36E-03	5.56E-03	bad-chisq
group_852	1.25E-02	4.61E-01	3.63E-01	5.70E-02	6.26E-02	3.85E-02	bad-chisq
xerC_3	1.25E-02	4.59E-01	6.22E-02	-1.26E-01	6.76E-02	7.88E-02	bad-chisq
purL~~~purQ	1.25E-02	4.61E-01	9.23E-01	6.88E-03	7.08E-02	4.11E-03	bad-chisq
group_800	1.25E-02	4.61E-01	9.59E-01	1.65E-04	3.24E-03	2.15E-03	bad-chisq
group_764	1.25E-02	4.59E-01	1.50E-01	-9.08E-02	6.30E-02	6.08E-02	bad-chisq
dpnA	1.25E-02	4.61E-01	9.94E-01	3.97E-05	5.38E-03	3.13E-04	bad-chisq
group_722	1.25E-02	4.61E-01	9.94E-01	3.97E-05	5.38E-03	3.13E-04	bad-chisq
group_716	1.25E-02	4.61E-01	4.81E-01	3.80E-02	5.40E-02	2.98E-02	bad-chisq
group_712	1.25E-02	4.61E-01	7.98E-01	1.46E-02	5.68E-02	1.08E-02	bad-chisq
group_711	1.25E-02	4.61E-01	8.91E-01	6.42E-03	4.70E-02	5.78E-03	bad-chisq
clpP_1	1.25E-02	4.59E-01	2.84E-01	7.18E-02	6.69E-02	4.53E-02	bad-chisq
purD	1.25E-02	4.61E-01	9.23E-01	6.88E-03	7.08E-02	4.11E-03	bad-chisq
nagC	1.25E-02	4.61E-01	9.48E-01	5.08E-03	7.87E-02	2.73E-03	bad-chisq
group_566	1.25E-02	4.61E-01	9.86E-01	9.32E-05	5.37E-03	7.33E-04	bad-chisq
group_517	1.25E-02	4.61E-01	4.81E-01	3.80E-02	5.40E-02	2.98E-02	bad-chisq
group_513	1.25E-02	4.59E-01	1.54E-01	-9.07E-02	6.35E-02	6.02E-02	bad-chisq
group_505	1.25E-02	4.61E-01	1.39E-01	1.18E-01	7.94E-02	6.25E-02	bad-chisq
group_481	1.25E-02	4.59E-01	2.84E-01	7.18E-02	6.69E-02	4.53E-02	bad-chisq
group_465	1.25E-02	4.59E-01	6.09E-01	-2.79E-02	5.46E-02	2.16E-02	bad-chisq
group_457	1.25E-02	4.61E-01	8.49E-01	1.15E-02	6.06E-02	8.06E-03	bad-chisq
bglH	1.25E-02	4.61E-01	4.81E-01	3.80E-02	5.40E-02	2.98E-02	bad-chisq
srpC	1.25E-02	4.59E-01	9.73E-01	1.81E-04	5.35E-03	1.43E-03	bad-chisq
guaB	1.25E-02	4.61E-01	9.23E-01	6.88E-03	7.08E-02	4.11E-03	bad-chisq
ptsI_1	1.25E-02	4.61E-01	4.81E-01	3.80E-02	5.40E-02	2.98E-02	bad-chisq
phoA	1.25E-02	4.61E-01	9.94E-01	3.89E-05	5.39E-03	3.05E-04	bad-chisq
group_232	1.25E-02	4.27E-16	1.03E-01	-1.07E-01	6.57E-02	6.89E-02	bad-chisq
group_229	1.25E-02	4.59E-01	9.90E-01	-5.57E-05	4.38E-03	5.39E-04	bad-chisq
group_167	1.25E-02	4.61E-01	4.81E-01	3.80E-02	5.40E-02	2.98E-02	bad-chisq
group_117	1.25E-02	4.61E-01	4.81E-01	3.80E-02	5.40E-02	2.98E-02	bad-chisq
licR	1.25E-02	4.61E-01	4.81E-01	3.80E-02	5.40E-02	2.98E-02	bad-chisq
group_97	1.25E-02	4.59E-01	9.75E-01	1.71E-04	5.36E-03	1.35E-03	bad-chisq
metK_1	1.25E-02	4.59E-01	9.82E-01	1.22E-04	5.36E-03	9.66E-04	bad-chisq
group_93	1.25E-02	4.59E-01	1.50E-01	-9.08E-02	6.30E-02	6.08E-02	bad-chisq
group_92	1.25E-02	4.59E-01	1.50E-01	-9.08E-02	6.30E-02	6.08E-02	bad-chisq
group_55	1.25E-02	4.61E-01	8.49E-01	1.15E-02	6.06E-02	8.06E-03	bad-chisq
group_48	1.25E-02	4.61E-01	9.94E-01	3.97E-05	5.38E-03	3.13E-04	bad-chisq
group_4635	1.07E-02	1.22E-02	1.39E-01	-7.31E-02	4.93E-02	6.26E-02	bad-chisq
group_4376	1.07E-02	3.61E-01	9.94E-01	3.92E-05	5.37E-03	3.09E-04	bad-chisq
group_4362	1.07E-02	4.95E-01	4.34E-02	1.83E-01	9.04E-02	8.53E-02	bad-chisq
group_4337	1.07E-02	4.95E-01	4.34E-02	1.83E-01	9.04E-02	8.53E-02	bad-chisq
group_4334	1.07E-02	4.95E-01	4.34E-02	1.83E-01	9.04E-02	8.53E-02	bad-chisq
group_4332	1.07E-02	3.61E-01	7.31E-02	-1.63E-01	9.06E-02	7.57E-02	bad-chisq
group_4325	1.07E-02	4.95E-01	4.34E-02	1.83E-01	9.04E-02	8.53E-02	bad-chisq
nadB	1.07E-02	4.95E-01	9.94E-01	3.87E-05	5.38E-03	3.04E-04	bad-chisq
group_4026	1.07E-02	4.95E-01	9.94E-01	3.87E-05	5.38E-03	3.04E-04	bad-chisq
group_4018	1.07E-02	4.95E-01	2.28E-01	1.05E-01	8.71E-02	5.10E-02	bad-chisq
group_3964	1.07E-02	4.95E-01	2.28E-01	1.05E-01	8.71E-02	5.10E-02	bad-chisq
group_3914	1.07E-02	4.95E-01	8.84E-01	7.00E-03	4.79E-02	6.18E-03	bad-chisq
group_3834	1.07E-02	1.22E-02	9.61E-01	-2.95E-03	6.10E-02	2.05E-03	bad-chisq
group_3816	1.07E-02	3.61E-01	9.71E-01	2.63E-03	7.33E-02	1.52E-03	bad-chisq
group_3791	1.07E-02	4.95E-01	9.75E-01	2.11E-03	6.87E-02	1.30E-03	bad-chisq
group_3788	1.07E-02	4.95E-01	9.14E-01	8.25E-03	7.65E-02	4.56E-03	bad-chisq
group_3771	1.07E-02	4.95E-01	9.94E-01	3.96E-05	5.37E-03	3.12E-04	bad-chisq
group_3736	1.07E-02	4.95E-01	8.19E-01	1.54E-02	6.72E-02	9.68E-03	bad-chisq
group_3630	1.07E-02	3.61E-01	2.72E-01	8.23E-02	7.47E-02	4.65E-02	bad-chisq
group_3581	1.07E-02	3.61E-01	8.30E-01	1.41E-02	6.54E-02	9.09E-03	bad-chisq
group_3559	1.07E-02	4.95E-01	9.84E-01	1.05E-04	5.35E-03	8.28E-04	bad-chisq
group_3538	1.07E-02	4.95E-01	8.43E-01	1.11E-02	5.59E-02	8.39E-03	bad-chisq
group_3530	1.07E-02	4.95E-01	7.54E-01	1.52E-02	4.82E-02	1.33E-02	bad-chisq
group_3506	1.07E-02	3.61E-01	3.38E-01	6.64E-02	6.93E-02	4.05E-02	bad-chisq
group_3452	1.07E-02	4.95E-01	9.92E-01	5.61E-05	5.39E-03	4.41E-04	bad-chisq
group_3432	1.07E-02	4.95E-01	8.43E-01	1.11E-02	5.59E-02	8.39E-03	bad-chisq
group_3364	1.07E-02	4.95E-01	5.49E-01	3.45E-02	5.75E-02	2.54E-02	bad-chisq
group_3331	1.07E-02	4.95E-01	9.84E-01	1.05E-04	5.35E-03	8.28E-04	bad-chisq
group_3291	1.07E-02	4.95E-01	9.23E-01	6.00E-04	6.17E-03	4.11E-03	bad-chisq
group_3279	1.07E-02	4.95E-01	9.94E-01	3.96E-05	5.38E-03	3.12E-04	bad-chisq
group_3200	1.07E-02	3.61E-01	2.72E-01	8.23E-02	7.47E-02	4.65E-02	bad-chisq
group_3094	1.07E-02	3.61E-01	9.92E-01	5.72E-05	5.39E-03	4.49E-04	bad-chisq
group_3081	1.07E-02	4.95E-01	2.28E-01	1.05E-01	8.71E-02	5.10E-02	bad-chisq
group_2950	1.07E-02	4.95E-01	2.28E-01	1.05E-01	8.71E-02	5.10E-02	bad-chisq
group_2834	1.07E-02	3.61E-01	9.71E-01	2.63E-03	7.33E-02	1.52E-03	bad-chisq
group_2735	1.07E-02	4.95E-01	2.28E-01	1.05E-01	8.71E-02	5.10E-02	bad-chisq
csm3	1.07E-02	3.61E-01	4.02E-01	-4.85E-02	5.79E-02	3.54E-02	bad-chisq
bshB1_1	1.07E-02	1.22E-02	8.76E-01	1.25E-02	7.98E-02	6.62E-03	bad-chisq
group_2649	1.07E-02	3.61E-01	4.02E-01	-4.85E-02	5.79E-02	3.54E-02	bad-chisq
srlR	1.07E-02	4.95E-01	2.28E-01	1.05E-01	8.71E-02	5.10E-02	bad-chisq
iolB	1.07E-02	4.95E-01	2.28E-01	1.05E-01	8.71E-02	5.10E-02	bad-chisq
group_2551	1.07E-02	4.95E-01	6.31E-01	2.86E-02	5.96E-02	2.03E-02	bad-chisq
group_2542	1.07E-02	4.95E-01	9.58E-01	2.68E-03	5.07E-02	2.23E-03	bad-chisq
group_2538	1.07E-02	4.95E-01	8.35E-01	1.38E-02	6.63E-02	8.81E-03	bad-chisq
group_2535	1.07E-02	1.22E-02	8.76E-01	1.25E-02	7.98E-02	6.62E-03	bad-chisq
group_2520	1.07E-02	4.95E-01	8.09E-01	2.92E-02	1.21E-01	1.02E-02	bad-chisq
group_2518	1.07E-02	4.95E-01	2.28E-01	1.05E-01	8.71E-02	5.10E-02	bad-chisq
group_2517	1.07E-02	1.22E-02	8.76E-01	1.25E-02	7.98E-02	6.62E-03	bad-chisq
ycjP_2	1.07E-02	4.95E-01	9.95E-01	3.15E-05	5.37E-03	2.48E-04	bad-chisq
aptA_3	1.07E-02	4.95E-01	2.28E-01	1.05E-01	8.71E-02	5.10E-02	bad-chisq
melD_4	1.07E-02	4.95E-01	9.95E-01	3.15E-05	5.37E-03	2.48E-04	bad-chisq
group_2479	1.07E-02	3.61E-01	2.48E-01	-7.89E-02	6.82E-02	4.89E-02	bad-chisq
